//Schedule,Time,Value,Enforce
DaSpinUpArea2,2020.05.08 09:00,+3.6862e+001,1
DaSpinUpArea2,2020.05.08 10:00,+3.7441e+001,1
DaSpinUpArea2,2020.05.08 11:00,+3.7548e+001,1
DaSpinUpArea2,2020.05.08 12:00,+3.7387e+001,1
DaSpinUpArea2,2020.05.08 13:00,+3.7521e+001,1
DaSpinUpArea2,2020.05.08 14:00,+3.8369e+001,1
DaSpinUpArea2,2020.05.08 15:00,+3.9163e+001,1
DaSpinUpArea2,2020.05.08 16:00,+3.9392e+001,1
DaSpinUpArea2,2020.05.08 17:00,+3.8894e+001,1
DaSpinUpArea2,2020.05.08 18:00,+3.9029e+001,1
DaSpinUpArea2,2020.05.08 19:00,+3.9863e+001,1
DaSpinUpArea2,2020.05.08 20:00,+3.8248e+001,1
DaSpinUpArea2,2020.05.08 21:00,+3.5920e+001,1
DaSpinUpArea2,2020.05.08 22:00,+3.3363e+001,1
DaSpinUpArea2,2020.05.08 23:00,+3.1263e+001,1
DaSpinUpArea2,2020.05.09 00:00,+2.9810e+001,1
DaSpinUpArea2,2020.05.09 01:00,+2.8962e+001,1
DaSpinUpArea2,2020.05.09 02:00,+2.8303e+001,1
DaSpinUpArea2,2020.05.09 03:00,+2.8235e+001,1
DaSpinUpArea2,2020.05.09 04:00,+2.8047e+001,1
DaSpinUpArea2,2020.05.09 05:00,+2.7562e+001,1
DaSpinUpArea2,2020.05.09 06:00,+2.8733e+001,1
DaSpinUpArea2,2020.05.09 07:00,+3.0685e+001,1
DaSpinUpArea2,2020.05.09 08:00,+3.2730e+001,1
DaSpinUpArea2,2020.05.09 09:00,+3.4466e+001,1
DaSpinUpArea2,2020.05.09 10:00,+3.5691e+001,1
DaSpinUpArea2,2020.05.09 11:00,+3.6970e+001,1
DaSpinUpArea2,2020.05.09 12:00,+3.8235e+001,1
DaSpinUpArea2,2020.05.09 13:00,+3.9836e+001,1
DaSpinUpArea2,2020.05.09 14:00,+4.1048e+001,1
DaSpinUpArea2,2020.05.09 15:00,+4.1882e+001,1
DaSpinUpArea2,2020.05.09 16:00,+4.2124e+001,1
DaSpinUpArea2,2020.05.09 17:00,+4.1384e+001,1
DaSpinUpArea2,2020.05.09 18:00,+4.0886e+001,1
DaSpinUpArea2,2020.05.09 19:00,+4.1653e+001,1
DaSpinUpArea2,2020.05.09 20:00,+3.9809e+001,1
DaSpinUpArea2,2020.05.09 21:00,+3.7575e+001,1
DaSpinUpArea2,2020.05.09 22:00,+3.4816e+001,1
DaSpinUpArea2,2020.05.09 23:00,+3.2555e+001,1
DaSpinUpArea2,2020.05.10 00:00,+3.0792e+001,1
DaSpinUpArea2,2020.05.10 01:00,+2.9796e+001,1
DaSpinUpArea2,2020.05.10 02:00,+2.9070e+001,1
DaSpinUpArea2,2020.05.10 03:00,+2.8827e+001,1
DaSpinUpArea2,2020.05.10 04:00,+2.8451e+001,1
DaSpinUpArea2,2020.05.10 05:00,+2.7562e+001,1
DaSpinUpArea2,2020.05.10 06:00,+2.8908e+001,1
DaSpinUpArea2,2020.05.10 07:00,+3.1129e+001,1
DaSpinUpArea2,2020.05.10 08:00,+3.3659e+001,1
DaSpinUpArea2,2020.05.10 09:00,+3.6162e+001,1
DaSpinUpArea2,2020.05.10 10:00,+3.8369e+001,1
DaSpinUpArea2,2020.05.10 11:00,+4.0402e+001,1
DaSpinUpArea2,2020.05.10 12:00,+4.0334e+001,1
DaSpinUpArea2,2020.05.10 13:00,+4.3093e+001,1
DaSpinUpArea2,2020.05.10 14:00,+4.5166e+001,1
DaSpinUpArea2,2020.05.10 15:00,+4.6444e+001,1
DaSpinUpArea2,2020.05.10 16:00,+4.6579e+001,1
DaSpinUpArea2,2020.05.10 17:00,+4.5771e+001,1
DaSpinUpArea2,2020.05.10 18:00,+4.5327e+001,1
DaSpinUpArea2,2020.05.10 19:00,+4.5744e+001,1
DaSpinUpArea2,2020.05.10 20:00,+4.3214e+001,1
DaSpinUpArea2,2020.05.10 21:00,+4.0644e+001,1
DaSpinUpArea2,2020.05.10 22:00,+3.7427e+001,1
DaSpinUpArea2,2020.05.10 23:00,+3.4561e+001,1
DaSpinUpArea2,2020.05.11 00:00,+3.2717e+001,1
DaSpinUpArea2,2020.05.11 01:00,+3.1559e+001,1
DaSpinUpArea2,2020.05.11 02:00,+3.0685e+001,1
DaSpinUpArea2,2020.05.11 03:00,+3.0671e+001,1
DaSpinUpArea2,2020.05.11 04:00,+3.1142e+001,1
DaSpinUpArea2,2020.05.11 05:00,+3.1694e+001,1
DaSpinUpArea2,2020.05.11 06:00,+3.4022e+001,1
DaSpinUpArea2,2020.05.11 07:00,+3.6835e+001,1
DaSpinUpArea2,2020.05.11 08:00,+3.9177e+001,1
DaSpinUpArea2,2020.05.11 09:00,+4.1586e+001,1
DaSpinUpArea2,2020.05.11 10:00,+4.4116e+001,1
DaSpinUpArea2,2020.05.11 11:00,+4.6525e+001,1
DaSpinUpArea2,2020.05.11 12:00,+4.8234e+001,1
DaSpinUpArea2,2020.05.11 13:00,+5.0670e+001,1
DaSpinUpArea2,2020.05.11 14:00,+5.3133e+001,1
DaSpinUpArea2,2020.05.11 15:00,+5.4304e+001,1
DaSpinUpArea2,2020.05.11 16:00,+5.3873e+001,1
DaSpinUpArea2,2020.05.11 17:00,+5.1935e+001,1
DaSpinUpArea2,2020.05.11 18:00,+5.1195e+001,1
DaSpinUpArea2,2020.05.11 19:00,+5.1397e+001,1
DaSpinUpArea2,2020.05.11 20:00,+4.8638e+001,1
DaSpinUpArea2,2020.05.11 21:00,+4.4278e+001,1
DaSpinUpArea2,2020.05.11 22:00,+3.9648e+001,1
DaSpinUpArea2,2020.05.11 23:00,+3.6189e+001,1
DaSpinUpArea2,2020.05.12 00:00,+3.4063e+001,1
DaSpinUpArea2,2020.05.12 01:00,+3.2569e+001,1
DaSpinUpArea2,2020.05.12 02:00,+3.1694e+001,1
DaSpinUpArea2,2020.05.12 03:00,+3.1654e+001,1
DaSpinUpArea2,2020.05.12 04:00,+3.1936e+001,1
DaSpinUpArea2,2020.05.12 05:00,+3.2475e+001,1
DaSpinUpArea2,2020.05.12 06:00,+3.4924e+001,1
DaSpinUpArea2,2020.05.12 07:00,+3.7454e+001,1
DaSpinUpArea2,2020.05.12 08:00,+4.0173e+001,1
DaSpinUpArea2,2020.05.12 09:00,+4.2340e+001,1
DaSpinUpArea2,2020.05.12 10:00,+4.4022e+001,1
DaSpinUpArea2,2020.05.12 11:00,+4.5475e+001,1
DaSpinUpArea2,2020.05.12 12:00,+4.6619e+001,1
DaSpinUpArea2,2020.05.12 13:00,+4.8490e+001,1
DaSpinUpArea2,2020.05.12 14:00,+5.0536e+001,1
DaSpinUpArea2,2020.05.12 15:00,+5.1639e+001,1
DaSpinUpArea2,2020.05.12 16:00,+5.1545e+001,1
DaSpinUpArea2,2020.05.12 17:00,+4.9728e+001,1
DaSpinUpArea2,2020.05.12 18:00,+4.8625e+001,1
DaSpinUpArea2,2020.05.12 19:00,+4.8409e+001,1
DaSpinUpArea2,2020.05.12 20:00,+4.5502e+001,1
DaSpinUpArea2,2020.05.12 21:00,+4.1371e+001,1
DaSpinUpArea2,2020.05.12 22:00,+3.7239e+001,1
DaSpinUpArea2,2020.05.12 23:00,+3.4359e+001,1
DaSpinUpArea2,2020.05.13 00:00,+3.2448e+001,1
DaSpinUpArea2,2020.05.13 01:00,+3.1156e+001,1
DaSpinUpArea2,2020.05.13 02:00,+3.0335e+001,1
DaSpinUpArea2,2020.05.13 03:00,+3.0241e+001,1
DaSpinUpArea2,2020.05.13 04:00,+3.0658e+001,1
DaSpinUpArea2,2020.05.13 05:00,+3.1344e+001,1
DaSpinUpArea2,2020.05.13 06:00,+3.4197e+001,1
DaSpinUpArea2,2020.05.13 07:00,+3.5570e+001,1
DaSpinUpArea2,2020.05.13 08:00,+3.8181e+001,1
DaSpinUpArea2,2020.05.13 09:00,+4.0025e+001,1
DaSpinUpArea2,2020.05.13 10:00,+4.1397e+001,1
DaSpinUpArea2,2020.05.13 11:00,+4.2811e+001,1
DaSpinUpArea2,2020.05.13 12:00,+4.3914e+001,1
DaSpinUpArea2,2020.05.13 13:00,+4.6189e+001,1
DaSpinUpArea2,2020.05.13 14:00,+4.8503e+001,1
DaSpinUpArea2,2020.05.13 15:00,+4.9836e+001,1
DaSpinUpArea2,2020.05.13 16:00,+4.9943e+001,1
DaSpinUpArea2,2020.05.13 17:00,+4.8167e+001,1
DaSpinUpArea2,2020.05.13 18:00,+4.7117e+001,1
DaSpinUpArea2,2020.05.13 19:00,+4.7198e+001,1
DaSpinUpArea2,2020.05.13 20:00,+4.4251e+001,1
DaSpinUpArea2,2020.05.13 21:00,+4.0348e+001,1
DaSpinUpArea2,2020.05.13 22:00,+3.6579e+001,1
DaSpinUpArea2,2020.05.13 23:00,+3.3699e+001,1
DaSpinUpArea2,2020.05.14 00:00,+3.1802e+001,1
DaSpinUpArea2,2020.05.14 01:00,+3.0577e+001,1
DaSpinUpArea2,2020.05.14 02:00,+3.0052e+001,1
DaSpinUpArea2,2020.05.14 03:00,+2.9918e+001,1
DaSpinUpArea2,2020.05.14 04:00,+3.0496e+001,1
DaSpinUpArea2,2020.05.14 05:00,+3.1021e+001,1
DaSpinUpArea2,2020.05.14 06:00,+3.3040e+001,1
DaSpinUpArea2,2020.05.14 07:00,+3.5368e+001,1
DaSpinUpArea2,2020.05.14 08:00,+3.8087e+001,1
DaSpinUpArea2,2020.05.14 09:00,+3.9863e+001,1
DaSpinUpArea2,2020.05.14 10:00,+4.1397e+001,1
DaSpinUpArea2,2020.05.14 11:00,+4.4197e+001,1
DaSpinUpArea2,2020.05.14 12:00,+4.6538e+001,1
DaSpinUpArea2,2020.05.14 13:00,+4.8894e+001,1
DaSpinUpArea2,2020.05.14 14:00,+5.1222e+001,1
DaSpinUpArea2,2020.05.14 15:00,+5.2514e+001,1
DaSpinUpArea2,2020.05.14 16:00,+5.1706e+001,1
DaSpinUpArea2,2020.05.14 17:00,+5.0859e+001,1
DaSpinUpArea2,2020.05.14 18:00,+4.9809e+001,1
DaSpinUpArea2,2020.05.14 19:00,+4.9419e+001,1
DaSpinUpArea2,2020.05.14 20:00,+4.6000e+001,1
DaSpinUpArea2,2020.05.14 21:00,+4.1653e+001,1
DaSpinUpArea2,2020.05.14 22:00,+3.7589e+001,1
DaSpinUpArea2,2020.05.14 23:00,+3.4682e+001,1
DaSpinUpArea2,2020.05.15 00:00,+3.2677e+001,1
DaSpinUpArea2,2020.05.15 01:00,+3.1331e+001,1
DaSpinUpArea2,2020.05.15 02:00,+3.0591e+001,1
DaSpinUpArea2,2020.05.15 03:00,+3.0429e+001,1
DaSpinUpArea2,2020.05.15 04:00,+3.0833e+001,1
DaSpinUpArea2,2020.05.15 05:00,+3.1559e+001,1
DaSpinUpArea2,2020.05.15 06:00,+3.3807e+001,1
DaSpinUpArea2,2020.05.15 07:00,+3.6512e+001,1
DaSpinUpArea2,2020.05.15 08:00,+3.9554e+001,1
DaSpinUpArea2,2020.05.15 09:00,+4.2286e+001,1
DaSpinUpArea2,2020.05.15 10:00,+4.5395e+001,1
DaSpinUpArea2,2020.05.15 11:00,+4.9432e+001,1
DaSpinUpArea2,2020.05.15 12:00,+5.1814e+001,1
DaSpinUpArea2,2020.05.15 13:00,+5.5529e+001,1
DaSpinUpArea2,2020.05.15 14:00,+5.8597e+001,1
DaSpinUpArea2,2020.05.15 15:00,+6.0104e+001,1
DaSpinUpArea2,2020.05.15 16:00,+5.9014e+001,1
DaSpinUpArea2,2020.05.15 17:00,+5.6282e+001,1
DaSpinUpArea2,2020.05.15 18:00,+5.4304e+001,1
DaSpinUpArea2,2020.05.15 19:00,+5.3685e+001,1
DaSpinUpArea2,2020.05.15 20:00,+5.0603e+001,1
DaSpinUpArea2,2020.05.15 21:00,+4.7117e+001,1
DaSpinUpArea2,2020.05.15 22:00,+4.3282e+001,1
DaSpinUpArea2,2020.05.15 23:00,+4.0280e+001,1
DaSpinUpArea2,2020.05.16 00:00,+3.7939e+001,1
DaSpinUpArea2,2020.05.16 01:00,+3.6229e+001,1
DaSpinUpArea2,2020.05.16 02:00,+3.4776e+001,1
DaSpinUpArea2,2020.05.16 03:00,+3.3780e+001,1
DaSpinUpArea2,2020.05.16 04:00,+3.3013e+001,1
DaSpinUpArea2,2020.05.16 05:00,+3.2434e+001,1
DaSpinUpArea2,2020.05.16 06:00,+3.4507e+001,1
DaSpinUpArea2,2020.05.16 07:00,+3.8060e+001,1
DaSpinUpArea2,2020.05.16 08:00,+4.2622e+001,1
DaSpinUpArea2,2020.05.16 09:00,+4.6700e+001,1
DaSpinUpArea2,2020.05.16 10:00,+5.0388e+001,1
DaSpinUpArea2,2020.05.16 11:00,+5.3200e+001,1
DaSpinUpArea2,2020.05.16 12:00,+5.5555e+001,1
DaSpinUpArea2,2020.05.16 13:00,+5.8072e+001,1
DaSpinUpArea2,2020.05.16 14:00,+5.9916e+001,1
DaSpinUpArea2,2020.05.16 15:00,+6.0683e+001,1
DaSpinUpArea2,2020.05.16 16:00,+6.0024e+001,1
DaSpinUpArea2,2020.05.16 17:00,+5.7601e+001,1
DaSpinUpArea2,2020.05.16 18:00,+5.5111e+001,1
DaSpinUpArea2,2020.05.16 19:00,+5.4304e+001,1
DaSpinUpArea2,2020.05.16 20:00,+5.1074e+001,1
DaSpinUpArea2,2020.05.16 21:00,+4.7010e+001,1
DaSpinUpArea2,2020.05.16 22:00,+4.2837e+001,1
DaSpinUpArea2,2020.05.16 23:00,+3.9419e+001,1
DaSpinUpArea2,2020.05.17 00:00,+3.6835e+001,1
DaSpinUpArea2,2020.05.17 01:00,+3.4964e+001,1
DaSpinUpArea2,2020.05.17 02:00,+3.3511e+001,1
DaSpinUpArea2,2020.05.17 03:00,+3.2528e+001,1
DaSpinUpArea2,2020.05.17 04:00,+3.1465e+001,1
DaSpinUpArea2,2020.05.17 05:00,+3.0779e+001,1
DaSpinUpArea2,2020.05.17 06:00,+3.3026e+001,1
DaSpinUpArea2,2020.05.17 07:00,+3.6768e+001,1
DaSpinUpArea2,2020.05.17 08:00,+4.0778e+001,1
DaSpinUpArea2,2020.05.17 09:00,+4.4829e+001,1
DaSpinUpArea2,2020.05.17 10:00,+4.8638e+001,1
DaSpinUpArea2,2020.05.17 11:00,+5.2003e+001,1
DaSpinUpArea2,2020.05.17 12:00,+5.4627e+001,1
DaSpinUpArea2,2020.05.17 13:00,+5.7790e+001,1
DaSpinUpArea2,2020.05.17 14:00,+6.0199e+001,1
DaSpinUpArea2,2020.05.17 15:00,+6.1639e+001,1
DaSpinUpArea2,2020.05.17 16:00,+6.1437e+001,1
DaSpinUpArea2,2020.05.17 17:00,+5.8799e+001,1
DaSpinUpArea2,2020.05.17 18:00,+5.6565e+001,1
DaSpinUpArea2,2020.05.17 19:00,+5.5852e+001,1
DaSpinUpArea2,2020.05.17 20:00,+5.1841e+001,1
DaSpinUpArea2,2020.05.17 21:00,+4.7063e+001,1
DaSpinUpArea2,2020.05.17 22:00,+4.2434e+001,1
DaSpinUpArea2,2020.05.17 23:00,+3.9204e+001,1
DaSpinUpArea2,2020.05.18 00:00,+3.6714e+001,1
DaSpinUpArea2,2020.05.18 01:00,+3.4897e+001,1
DaSpinUpArea2,2020.05.18 02:00,+3.3672e+001,1
DaSpinUpArea2,2020.05.18 03:00,+3.3282e+001,1
DaSpinUpArea2,2020.05.18 04:00,+3.3417e+001,1
DaSpinUpArea2,2020.05.18 05:00,+3.4655e+001,1
DaSpinUpArea2,2020.05.18 06:00,+3.8235e+001,1
DaSpinUpArea2,2020.05.18 07:00,+4.0496e+001,1
DaSpinUpArea2,2020.05.18 08:00,+4.3295e+001,1
DaSpinUpArea2,2020.05.18 09:00,+4.7010e+001,1
DaSpinUpArea2,2020.05.18 10:00,+5.0926e+001,1
DaSpinUpArea2,2020.05.18 11:00,+5.4950e+001,1
DaSpinUpArea2,2020.05.18 12:00,+5.8516e+001,1
DaSpinUpArea2,2020.05.18 13:00,+6.1329e+001,1
DaSpinUpArea2,2020.05.18 14:00,+6.1840e+001,1
DaSpinUpArea2,2020.05.18 15:00,+6.0683e+001,1
DaSpinUpArea2,2020.05.18 16:00,+5.8812e+001,1
DaSpinUpArea2,2020.05.18 17:00,+5.6605e+001,1
DaSpinUpArea2,2020.05.18 18:00,+5.7090e+001,1
DaSpinUpArea2,2020.05.18 19:00,+5.6982e+001,1
DaSpinUpArea2,2020.05.18 20:00,+5.3456e+001,1
DaSpinUpArea2,2020.05.18 21:00,+4.9109e+001,1
DaSpinUpArea2,2020.05.18 22:00,+4.4547e+001,1
DaSpinUpArea2,2020.05.18 23:00,+4.1048e+001,1
DaSpinUpArea2,2020.05.19 00:00,+3.8369e+001,1
DaSpinUpArea2,2020.05.19 01:00,+3.6499e+001,1
DaSpinUpArea2,2020.05.19 02:00,+3.5112e+001,1
DaSpinUpArea2,2020.05.19 03:00,+3.4520e+001,1
DaSpinUpArea2,2020.05.19 04:00,+3.4709e+001,1
DaSpinUpArea2,2020.05.19 05:00,+3.5341e+001,1
DaSpinUpArea2,2020.05.19 06:00,+3.7198e+001,1
DaSpinUpArea2,2020.05.19 07:00,+3.9500e+001,1
DaSpinUpArea2,2020.05.19 08:00,+4.2178e+001,1
DaSpinUpArea2,2020.05.19 09:00,+4.4641e+001,1
DaSpinUpArea2,2020.05.19 10:00,+4.6592e+001,1
DaSpinUpArea2,2020.05.19 11:00,+4.9271e+001,1
DaSpinUpArea2,2020.05.19 12:00,+5.1881e+001,1
DaSpinUpArea2,2020.05.19 13:00,+5.5125e+001,1
DaSpinUpArea2,2020.05.19 14:00,+5.7642e+001,1
DaSpinUpArea2,2020.05.19 15:00,+5.9351e+001,1
DaSpinUpArea2,2020.05.19 16:00,+5.7830e+001,1
DaSpinUpArea2,2020.05.19 17:00,+5.5246e+001,1
DaSpinUpArea2,2020.05.19 18:00,+5.4519e+001,1
DaSpinUpArea2,2020.05.19 19:00,+5.4398e+001,1
DaSpinUpArea2,2020.05.19 20:00,+5.1424e+001,1
DaSpinUpArea2,2020.05.19 21:00,+4.6821e+001,1
DaSpinUpArea2,2020.05.19 22:00,+4.2447e+001,1
DaSpinUpArea2,2020.05.19 23:00,+3.8517e+001,1
DaSpinUpArea2,2020.05.20 00:00,+3.6324e+001,1
DaSpinUpArea2,2020.05.20 01:00,+3.4615e+001,1
DaSpinUpArea2,2020.05.20 02:00,+3.3578e+001,1
DaSpinUpArea2,2020.05.20 03:00,+3.3269e+001,1
DaSpinUpArea2,2020.05.20 04:00,+3.3524e+001,1
DaSpinUpArea2,2020.05.20 05:00,+3.4493e+001,1
DaSpinUpArea2,2020.05.20 06:00,+3.8046e+001,1
DaSpinUpArea2,2020.05.20 07:00,+4.1720e+001,1
DaSpinUpArea2,2020.05.20 08:00,+4.6027e+001,1
DaSpinUpArea2,2020.05.20 09:00,+4.9997e+001,1
DaSpinUpArea2,2020.05.20 10:00,+5.3819e+001,1
DaSpinUpArea2,2020.05.20 11:00,+5.7480e+001,1
DaSpinUpArea2,2020.05.20 12:00,+6.0185e+001,1
DaSpinUpArea2,2020.05.20 13:00,+6.4317e+001,1
DaSpinUpArea2,2020.05.20 14:00,+6.7601e+001,1
DaSpinUpArea2,2020.05.20 15:00,+6.9391e+001,1
DaSpinUpArea2,2020.05.20 16:00,+6.9014e+001,1
DaSpinUpArea2,2020.05.20 17:00,+6.5730e+001,1
DaSpinUpArea2,2020.05.20 18:00,+6.3294e+001,1
DaSpinUpArea2,2020.05.20 19:00,+6.1787e+001,1
DaSpinUpArea2,2020.05.20 20:00,+5.7049e+001,1
DaSpinUpArea2,2020.05.20 21:00,+5.1101e+001,1
DaSpinUpArea2,2020.05.20 22:00,+4.5395e+001,1
DaSpinUpArea2,2020.05.20 23:00,+4.1276e+001,1
DaSpinUpArea2,2020.05.21 00:00,+3.8679e+001,1
DaSpinUpArea2,2020.05.21 01:00,+3.6647e+001,1
DaSpinUpArea2,2020.05.21 02:00,+3.5247e+001,1
DaSpinUpArea2,2020.05.21 03:00,+3.4884e+001,1
DaSpinUpArea2,2020.05.21 04:00,+3.4911e+001,1
DaSpinUpArea2,2020.05.21 05:00,+3.6176e+001,1
DaSpinUpArea2,2020.05.21 06:00,+3.9809e+001,1
DaSpinUpArea2,2020.05.21 07:00,+4.4103e+001,1
DaSpinUpArea2,2020.05.21 08:00,+4.8073e+001,1
DaSpinUpArea2,2020.05.21 09:00,+5.2608e+001,1
DaSpinUpArea2,2020.05.21 10:00,+5.6067e+001,1
DaSpinUpArea2,2020.05.21 11:00,+6.0212e+001,1
DaSpinUpArea2,2020.05.21 12:00,+6.3953e+001,1
DaSpinUpArea2,2020.05.21 13:00,+6.4640e+001,1
DaSpinUpArea2,2020.05.21 14:00,+6.4061e+001,1
DaSpinUpArea2,2020.05.21 15:00,+6.2338e+001,1
DaSpinUpArea2,2020.05.21 16:00,+6.1706e+001,1
DaSpinUpArea2,2020.05.21 17:00,+6.0871e+001,1
DaSpinUpArea2,2020.05.21 18:00,+6.0199e+001,1
DaSpinUpArea2,2020.05.21 19:00,+6.0131e+001,1
DaSpinUpArea2,2020.05.21 20:00,+5.7063e+001,1
DaSpinUpArea2,2020.05.21 21:00,+5.1962e+001,1
DaSpinUpArea2,2020.05.21 22:00,+4.6861e+001,1
DaSpinUpArea2,2020.05.21 23:00,+4.3457e+001,1
DaSpinUpArea2,2020.05.22 00:00,+4.0832e+001,1
DaSpinUpArea2,2020.05.22 01:00,+3.8679e+001,1
DaSpinUpArea2,2020.05.22 02:00,+3.7320e+001,1
DaSpinUpArea2,2020.05.22 03:00,+3.6135e+001,1
DaSpinUpArea2,2020.05.22 04:00,+3.5610e+001,1
DaSpinUpArea2,2020.05.22 05:00,+3.6929e+001,1
DaSpinUpArea2,2020.05.22 06:00,+4.0819e+001,1
DaSpinUpArea2,2020.05.22 07:00,+4.4924e+001,1
DaSpinUpArea2,2020.05.22 08:00,+4.9593e+001,1
DaSpinUpArea2,2020.05.22 09:00,+5.3914e+001,1
DaSpinUpArea2,2020.05.22 10:00,+5.7103e+001,1
DaSpinUpArea2,2020.05.22 11:00,+6.0427e+001,1
DaSpinUpArea2,2020.05.22 12:00,+6.2594e+001,1
DaSpinUpArea2,2020.05.22 13:00,+6.4949e+001,1
DaSpinUpArea2,2020.05.22 14:00,+6.6605e+001,1
DaSpinUpArea2,2020.05.22 15:00,+6.7076e+001,1
DaSpinUpArea2,2020.05.22 16:00,+6.6080e+001,1
DaSpinUpArea2,2020.05.22 17:00,+6.3307e+001,1
DaSpinUpArea2,2020.05.22 18:00,+6.0239e+001,1
DaSpinUpArea2,2020.05.22 19:00,+5.9337e+001,1
DaSpinUpArea2,2020.05.22 20:00,+5.6053e+001,1
DaSpinUpArea2,2020.05.22 21:00,+5.1343e+001,1
DaSpinUpArea2,2020.05.22 22:00,+4.6552e+001,1
DaSpinUpArea2,2020.05.22 23:00,+4.2757e+001,1
DaSpinUpArea2,2020.05.23 00:00,+3.9850e+001,1
DaSpinUpArea2,2020.05.23 01:00,+3.7723e+001,1
DaSpinUpArea2,2020.05.23 02:00,+3.6256e+001,1
DaSpinUpArea2,2020.05.23 03:00,+3.5166e+001,1
DaSpinUpArea2,2020.05.23 04:00,+3.4103e+001,1
DaSpinUpArea2,2020.05.23 05:00,+3.4009e+001,1
DaSpinUpArea2,2020.05.23 06:00,+3.6849e+001,1
DaSpinUpArea2,2020.05.23 07:00,+4.1074e+001,1
DaSpinUpArea2,2020.05.23 08:00,+4.5448e+001,1
DaSpinUpArea2,2020.05.23 09:00,+4.9567e+001,1
DaSpinUpArea2,2020.05.23 10:00,+5.2904e+001,1
DaSpinUpArea2,2020.05.23 11:00,+5.5381e+001,1
DaSpinUpArea2,2020.05.23 12:00,+5.6767e+001,1
DaSpinUpArea2,2020.05.23 13:00,+5.8826e+001,1
DaSpinUpArea2,2020.05.23 14:00,+6.0279e+001,1
DaSpinUpArea2,2020.05.23 15:00,+6.0750e+001,1
DaSpinUpArea2,2020.05.23 16:00,+5.9687e+001,1
DaSpinUpArea2,2020.05.23 17:00,+5.7359e+001,1
DaSpinUpArea2,2020.05.23 18:00,+5.4654e+001,1
DaSpinUpArea2,2020.05.23 19:00,+5.4600e+001,1
DaSpinUpArea2,2020.05.23 20:00,+5.1572e+001,1
DaSpinUpArea2,2020.05.23 21:00,+4.7656e+001,1
DaSpinUpArea2,2020.05.23 22:00,+4.3941e+001,1
DaSpinUpArea2,2020.05.23 23:00,+4.0428e+001,1
DaSpinUpArea2,2020.05.24 00:00,+3.7939e+001,1
DaSpinUpArea2,2020.05.24 01:00,+3.5866e+001,1
DaSpinUpArea2,2020.05.24 02:00,+3.4278e+001,1
DaSpinUpArea2,2020.05.24 03:00,+3.3228e+001,1
DaSpinUpArea2,2020.05.24 04:00,+3.1936e+001,1
DaSpinUpArea2,2020.05.24 05:00,+3.1600e+001,1
DaSpinUpArea2,2020.05.24 06:00,+3.4076e+001,1
DaSpinUpArea2,2020.05.24 07:00,+3.8006e+001,1
DaSpinUpArea2,2020.05.24 08:00,+4.2353e+001,1
DaSpinUpArea2,2020.05.24 09:00,+4.6687e+001,1
DaSpinUpArea2,2020.05.24 10:00,+5.0105e+001,1
DaSpinUpArea2,2020.05.24 11:00,+5.2339e+001,1
DaSpinUpArea2,2020.05.24 12:00,+5.3577e+001,1
DaSpinUpArea2,2020.05.24 13:00,+5.4102e+001,1
DaSpinUpArea2,2020.05.24 14:00,+5.4008e+001,1
DaSpinUpArea2,2020.05.24 15:00,+5.4277e+001,1
DaSpinUpArea2,2020.05.24 16:00,+5.2810e+001,1
DaSpinUpArea2,2020.05.24 17:00,+5.0065e+001,1
DaSpinUpArea2,2020.05.24 18:00,+4.9795e+001,1
DaSpinUpArea2,2020.05.24 19:00,+5.1330e+001,1
DaSpinUpArea2,2020.05.24 20:00,+4.9217e+001,1
DaSpinUpArea2,2020.05.24 21:00,+4.5516e+001,1
DaSpinUpArea2,2020.05.24 22:00,+4.1411e+001,1
DaSpinUpArea2,2020.05.24 23:00,+3.8154e+001,1
DaSpinUpArea2,2020.05.25 00:00,+3.5826e+001,1
DaSpinUpArea2,2020.05.25 01:00,+3.4265e+001,1
DaSpinUpArea2,2020.05.25 02:00,+3.3605e+001,1
DaSpinUpArea2,2020.05.25 03:00,+3.3686e+001,1
DaSpinUpArea2,2020.05.25 04:00,+3.4049e+001,1
DaSpinUpArea2,2020.05.25 05:00,+3.4332e+001,1
DaSpinUpArea2,2020.05.25 06:00,+3.5368e+001,1
DaSpinUpArea2,2020.05.25 07:00,+3.6162e+001,1
DaSpinUpArea2,2020.05.25 08:00,+3.7050e+001,1
DaSpinUpArea2,2020.05.25 09:00,+3.7939e+001,1
DaSpinUpArea2,2020.05.25 10:00,+3.8706e+001,1
DaSpinUpArea2,2020.05.25 11:00,+3.8935e+001,1
DaSpinUpArea2,2020.05.25 12:00,+3.8464e+001,1
DaSpinUpArea2,2020.05.25 13:00,+3.8719e+001,1
DaSpinUpArea2,2020.05.25 14:00,+3.9083e+001,1
DaSpinUpArea2,2020.05.25 15:00,+3.9419e+001,1
DaSpinUpArea2,2020.05.25 16:00,+3.9338e+001,1
DaSpinUpArea2,2020.05.25 17:00,+3.9002e+001,1
DaSpinUpArea2,2020.05.25 18:00,+3.9608e+001,1
DaSpinUpArea2,2020.05.25 19:00,+4.1505e+001,1
DaSpinUpArea2,2020.05.25 20:00,+4.0200e+001,1
DaSpinUpArea2,2020.05.25 21:00,+3.7387e+001,1
DaSpinUpArea2,2020.05.25 22:00,+3.4493e+001,1
DaSpinUpArea2,2020.05.25 23:00,+3.2179e+001,1
