//Schedule,Time,Value,Enforce
317_WIND_1,2020.09.09 19:00,+1.7400e+001,1
317_WIND_1,2020.09.09 20:00,+5.4400e+001,1
317_WIND_1,2020.09.09 21:00,+9.8800e+001,1
317_WIND_1,2020.09.09 22:00,+1.1620e+002,1
317_WIND_1,2020.09.09 23:00,+9.6700e+001,1
317_WIND_1,2020.09.10 00:00,+2.2600e+002,1
317_WIND_1,2020.09.10 01:00,+3.8860e+002,1
317_WIND_1,2020.09.10 02:00,+4.6770e+002,1
317_WIND_1,2020.09.10 03:00,+4.4410e+002,1
317_WIND_1,2020.09.10 04:00,+4.3890e+002,1
317_WIND_1,2020.09.10 05:00,+4.5740e+002,1
317_WIND_1,2020.09.10 06:00,+4.8170e+002,1
317_WIND_1,2020.09.10 07:00,+4.9720e+002,1
317_WIND_1,2020.09.10 08:00,+3.0730e+002,1
317_WIND_1,2020.09.10 09:00,+9.7500e+001,1
317_WIND_1,2020.09.10 10:00,+2.8100e+001,1
317_WIND_1,2020.09.10 11:00,+2.1000e+000,1
317_WIND_1,2020.09.10 12:00,+9.3000e+000,1
317_WIND_1,2020.09.10 13:00,+1.0000e-001,1
317_WIND_1,2020.09.10 14:00,+4.0000e-001,1
317_WIND_1,2020.09.10 15:00,+0.0000e+000,1
317_WIND_1,2020.09.10 16:00,+2.0000e-001,1
317_WIND_1,2020.09.10 17:00,+0.0000e+000,1
317_WIND_1,2020.09.10 18:00,+6.1000e+000,1
317_WIND_1,2020.09.10 19:00,+1.5000e+000,1
317_WIND_1,2020.09.10 20:00,+0.0000e+000,1
317_WIND_1,2020.09.10 21:00,+0.0000e+000,1
317_WIND_1,2020.09.10 22:00,+0.0000e+000,1
317_WIND_1,2020.09.10 23:00,+6.7800e+001,1
317_WIND_1,2020.09.11 00:00,+1.4050e+002,1
317_WIND_1,2020.09.11 01:00,+1.8550e+002,1
317_WIND_1,2020.09.11 02:00,+1.4120e+002,1
317_WIND_1,2020.09.11 03:00,+7.6400e+001,1
317_WIND_1,2020.09.11 04:00,+0.0000e+000,1
317_WIND_1,2020.09.11 05:00,+0.0000e+000,1
317_WIND_1,2020.09.11 06:00,+0.0000e+000,1
317_WIND_1,2020.09.11 07:00,+0.0000e+000,1
317_WIND_1,2020.09.11 08:00,+0.0000e+000,1
317_WIND_1,2020.09.11 09:00,+0.0000e+000,1
317_WIND_1,2020.09.11 10:00,+0.0000e+000,1
317_WIND_1,2020.09.11 11:00,+0.0000e+000,1
317_WIND_1,2020.09.11 12:00,+0.0000e+000,1
317_WIND_1,2020.09.11 13:00,+1.4000e+000,1
317_WIND_1,2020.09.11 14:00,+5.2000e+000,1
317_WIND_1,2020.09.11 15:00,+9.7000e+000,1
317_WIND_1,2020.09.11 16:00,+1.1300e+001,1
317_WIND_1,2020.09.11 17:00,+0.0000e+000,1
317_WIND_1,2020.09.11 18:00,+1.3970e+002,1
317_WIND_1,2020.09.11 19:00,+9.5400e+001,1
317_WIND_1,2020.09.11 20:00,+4.2400e+001,1
317_WIND_1,2020.09.11 21:00,+3.2530e+002,1
317_WIND_1,2020.09.11 22:00,+6.2420e+002,1
317_WIND_1,2020.09.11 23:00,+6.9990e+002,1
317_WIND_1,2020.09.12 00:00,+6.2950e+002,1
317_WIND_1,2020.09.12 01:00,+7.0700e+002,1
317_WIND_1,2020.09.12 02:00,+6.3350e+002,1
317_WIND_1,2020.09.12 03:00,+6.6800e+002,1
317_WIND_1,2020.09.12 04:00,+6.8190e+002,1
317_WIND_1,2020.09.12 05:00,+6.6520e+002,1
317_WIND_1,2020.09.12 06:00,+5.9680e+002,1
317_WIND_1,2020.09.12 07:00,+6.1710e+002,1
317_WIND_1,2020.09.12 08:00,+6.9280e+002,1
317_WIND_1,2020.09.12 09:00,+6.6400e+002,1
317_WIND_1,2020.09.12 10:00,+4.3490e+002,1
317_WIND_1,2020.09.12 11:00,+2.1060e+002,1
317_WIND_1,2020.09.12 12:00,+6.4900e+001,1
317_WIND_1,2020.09.12 13:00,+3.6800e+001,1
317_WIND_1,2020.09.12 14:00,+7.6000e+001,1
317_WIND_1,2020.09.12 15:00,+2.2790e+002,1
317_WIND_1,2020.09.12 16:00,+2.7840e+002,1
317_WIND_1,2020.09.12 17:00,+2.4660e+002,1
317_WIND_1,2020.09.12 18:00,+2.2150e+002,1
317_WIND_1,2020.09.12 19:00,+2.1190e+002,1
317_WIND_1,2020.09.12 20:00,+2.8290e+002,1
317_WIND_1,2020.09.12 21:00,+4.3990e+002,1
317_WIND_1,2020.09.12 22:00,+5.4410e+002,1
317_WIND_1,2020.09.12 23:00,+6.0300e+002,1
317_WIND_1,2020.09.13 00:00,+5.3620e+002,1
317_WIND_1,2020.09.13 01:00,+5.0140e+002,1
317_WIND_1,2020.09.13 02:00,+4.6530e+002,1
317_WIND_1,2020.09.13 03:00,+4.6360e+002,1
317_WIND_1,2020.09.13 04:00,+3.9350e+002,1
317_WIND_1,2020.09.13 05:00,+3.9390e+002,1
317_WIND_1,2020.09.13 06:00,+3.7970e+002,1
317_WIND_1,2020.09.13 07:00,+2.8590e+002,1
317_WIND_1,2020.09.13 08:00,+1.1010e+002,1
317_WIND_1,2020.09.13 09:00,+3.2000e+000,1
317_WIND_1,2020.09.13 10:00,+0.0000e+000,1
317_WIND_1,2020.09.13 11:00,+0.0000e+000,1
317_WIND_1,2020.09.13 12:00,+0.0000e+000,1
317_WIND_1,2020.09.13 13:00,+0.0000e+000,1
317_WIND_1,2020.09.13 14:00,+0.0000e+000,1
317_WIND_1,2020.09.13 15:00,+0.0000e+000,1
317_WIND_1,2020.09.13 16:00,+0.0000e+000,1
317_WIND_1,2020.09.13 17:00,+0.0000e+000,1
317_WIND_1,2020.09.13 18:00,+0.0000e+000,1
317_WIND_1,2020.09.13 19:00,+3.7200e+001,1
317_WIND_1,2020.09.13 20:00,+3.6000e+001,1
317_WIND_1,2020.09.13 21:00,+4.9400e+001,1
317_WIND_1,2020.09.13 22:00,+2.7100e+001,1
317_WIND_1,2020.09.13 23:00,+6.8800e+001,1
317_WIND_1,2020.09.14 00:00,+3.6700e+001,1
317_WIND_1,2020.09.14 01:00,+1.6000e+000,1
317_WIND_1,2020.09.14 02:00,+4.6000e+000,1
317_WIND_1,2020.09.14 03:00,+9.1000e+000,1
317_WIND_1,2020.09.14 04:00,+1.0200e+001,1
317_WIND_1,2020.09.14 05:00,+1.5200e+001,1
317_WIND_1,2020.09.14 06:00,+1.9200e+001,1
317_WIND_1,2020.09.14 07:00,+2.5900e+001,1
317_WIND_1,2020.09.14 08:00,+2.2700e+001,1
317_WIND_1,2020.09.14 09:00,+0.0000e+000,1
317_WIND_1,2020.09.14 10:00,+0.0000e+000,1
317_WIND_1,2020.09.14 11:00,+9.0000e-001,1
317_WIND_1,2020.09.14 12:00,+2.3000e+000,1
317_WIND_1,2020.09.14 13:00,+1.3800e+001,1
317_WIND_1,2020.09.14 14:00,+2.5700e+001,1
317_WIND_1,2020.09.14 15:00,+3.1700e+001,1
317_WIND_1,2020.09.14 16:00,+2.2900e+001,1
317_WIND_1,2020.09.14 17:00,+3.8000e+000,1
317_WIND_1,2020.09.14 18:00,+0.0000e+000,1
317_WIND_1,2020.09.14 19:00,+0.0000e+000,1
317_WIND_1,2020.09.14 20:00,+0.0000e+000,1
317_WIND_1,2020.09.14 21:00,+0.0000e+000,1
317_WIND_1,2020.09.14 22:00,+0.0000e+000,1
317_WIND_1,2020.09.14 23:00,+1.7000e+000,1
317_WIND_1,2020.09.15 00:00,+3.1000e+000,1
317_WIND_1,2020.09.15 01:00,+2.0000e-001,1
317_WIND_1,2020.09.15 02:00,+0.0000e+000,1
317_WIND_1,2020.09.15 03:00,+1.0000e-001,1
317_WIND_1,2020.09.15 04:00,+4.0000e-001,1
317_WIND_1,2020.09.15 05:00,+2.0000e-001,1
317_WIND_1,2020.09.15 06:00,+3.6000e+000,1
317_WIND_1,2020.09.15 07:00,+5.4000e+000,1
317_WIND_1,2020.09.15 08:00,+5.2000e+000,1
317_WIND_1,2020.09.15 09:00,+1.3700e+001,1
317_WIND_1,2020.09.15 10:00,+3.6600e+001,1
317_WIND_1,2020.09.15 11:00,+3.7100e+001,1
317_WIND_1,2020.09.15 12:00,+3.8900e+001,1
317_WIND_1,2020.09.15 13:00,+2.7900e+001,1
317_WIND_1,2020.09.15 14:00,+1.1000e+000,1
317_WIND_1,2020.09.15 15:00,+2.5500e+001,1
317_WIND_1,2020.09.15 16:00,+4.7700e+001,1
317_WIND_1,2020.09.15 17:00,+1.0470e+002,1
317_WIND_1,2020.09.15 18:00,+1.1630e+002,1
317_WIND_1,2020.09.15 19:00,+1.3370e+002,1
317_WIND_1,2020.09.15 20:00,+1.5230e+002,1
317_WIND_1,2020.09.15 21:00,+1.3860e+002,1
317_WIND_1,2020.09.15 22:00,+2.1460e+002,1
317_WIND_1,2020.09.15 23:00,+2.8680e+002,1
317_WIND_1,2020.09.16 00:00,+5.4420e+002,1
317_WIND_1,2020.09.16 01:00,+5.4360e+002,1
317_WIND_1,2020.09.16 02:00,+5.1870e+002,1
317_WIND_1,2020.09.16 03:00,+5.7550e+002,1
317_WIND_1,2020.09.16 04:00,+5.6590e+002,1
317_WIND_1,2020.09.16 05:00,+5.7850e+002,1
317_WIND_1,2020.09.16 06:00,+5.7530e+002,1
317_WIND_1,2020.09.16 07:00,+5.8730e+002,1
317_WIND_1,2020.09.16 08:00,+6.0690e+002,1
317_WIND_1,2020.09.16 09:00,+5.2500e+002,1
317_WIND_1,2020.09.16 10:00,+4.8020e+002,1
317_WIND_1,2020.09.16 11:00,+4.6900e+002,1
317_WIND_1,2020.09.16 12:00,+4.5200e+002,1
317_WIND_1,2020.09.16 13:00,+4.1020e+002,1
317_WIND_1,2020.09.16 14:00,+3.8410e+002,1
317_WIND_1,2020.09.16 15:00,+3.7640e+002,1
317_WIND_1,2020.09.16 16:00,+2.9920e+002,1
317_WIND_1,2020.09.16 17:00,+3.1830e+002,1
317_WIND_1,2020.09.16 18:00,+2.6190e+002,1
317_WIND_1,2020.09.16 19:00,+9.4200e+001,1
317_WIND_1,2020.09.16 20:00,+0.0000e+000,1
317_WIND_1,2020.09.16 21:00,+1.7500e+001,1
317_WIND_1,2020.09.16 22:00,+1.6880e+002,1
317_WIND_1,2020.09.16 23:00,+4.6060e+002,1
317_WIND_1,2020.09.17 00:00,+1.4360e+002,1
317_WIND_1,2020.09.17 01:00,+5.2940e+002,1
317_WIND_1,2020.09.17 02:00,+5.9250e+002,1
317_WIND_1,2020.09.17 03:00,+6.8000e+002,1
317_WIND_1,2020.09.17 04:00,+7.3440e+002,1
317_WIND_1,2020.09.17 05:00,+7.7480e+002,1
317_WIND_1,2020.09.17 06:00,+7.8740e+002,1
317_WIND_1,2020.09.17 07:00,+7.8810e+002,1
317_WIND_1,2020.09.17 08:00,+7.1280e+002,1
317_WIND_1,2020.09.17 09:00,+6.0460e+002,1
317_WIND_1,2020.09.17 10:00,+5.0040e+002,1
317_WIND_1,2020.09.17 11:00,+3.9960e+002,1
317_WIND_1,2020.09.17 12:00,+2.0170e+002,1
317_WIND_1,2020.09.17 13:00,+1.9940e+002,1
317_WIND_1,2020.09.17 14:00,+3.6770e+002,1
317_WIND_1,2020.09.17 15:00,+3.5090e+002,1
317_WIND_1,2020.09.17 16:00,+3.9160e+002,1
317_WIND_1,2020.09.17 17:00,+1.5730e+002,1
317_WIND_1,2020.09.17 18:00,+2.1960e+002,1
317_WIND_1,2020.09.17 19:00,+1.2560e+002,1
317_WIND_1,2020.09.17 20:00,+2.3290e+002,1
317_WIND_1,2020.09.17 21:00,+1.3880e+002,1
317_WIND_1,2020.09.17 22:00,+1.9630e+002,1
317_WIND_1,2020.09.17 23:00,+2.0500e+002,1
317_WIND_1,2020.09.18 00:00,+3.5940e+002,1
317_WIND_1,2020.09.18 01:00,+3.5320e+002,1
317_WIND_1,2020.09.18 02:00,+2.6140e+002,1
317_WIND_1,2020.09.18 03:00,+1.5020e+002,1
317_WIND_1,2020.09.18 04:00,+1.8420e+002,1
317_WIND_1,2020.09.18 05:00,+2.6230e+002,1
317_WIND_1,2020.09.18 06:00,+2.3500e+002,1
317_WIND_1,2020.09.18 07:00,+2.4650e+002,1
317_WIND_1,2020.09.18 08:00,+1.5670e+002,1
317_WIND_1,2020.09.18 09:00,+3.5800e+001,1
317_WIND_1,2020.09.18 10:00,+6.9000e+001,1
317_WIND_1,2020.09.18 11:00,+0.0000e+000,1
317_WIND_1,2020.09.18 12:00,+0.0000e+000,1
317_WIND_1,2020.09.18 13:00,+0.0000e+000,1
317_WIND_1,2020.09.18 14:00,+0.0000e+000,1
317_WIND_1,2020.09.18 15:00,+2.0000e-001,1
317_WIND_1,2020.09.18 16:00,+7.9200e+001,1
317_WIND_1,2020.09.18 17:00,+9.5100e+001,1
317_WIND_1,2020.09.18 18:00,+9.3000e+001,1
317_WIND_1,2020.09.18 19:00,+1.2660e+002,1
317_WIND_1,2020.09.18 20:00,+1.1660e+002,1
317_WIND_1,2020.09.18 21:00,+1.3360e+002,1
317_WIND_1,2020.09.18 22:00,+2.8640e+002,1
317_WIND_1,2020.09.18 23:00,+3.4700e+002,1
317_WIND_1,2020.09.19 00:00,+3.5730e+002,1
317_WIND_1,2020.09.19 01:00,+3.8120e+002,1
317_WIND_1,2020.09.19 02:00,+2.8600e+002,1
317_WIND_1,2020.09.19 03:00,+5.0520e+002,1
317_WIND_1,2020.09.19 04:00,+5.7090e+002,1
317_WIND_1,2020.09.19 05:00,+6.4090e+002,1
317_WIND_1,2020.09.19 06:00,+6.9830e+002,1
317_WIND_1,2020.09.19 07:00,+7.0660e+002,1
317_WIND_1,2020.09.19 08:00,+6.5700e+002,1
317_WIND_1,2020.09.19 09:00,+5.7840e+002,1
317_WIND_1,2020.09.19 10:00,+6.3330e+002,1
317_WIND_1,2020.09.19 11:00,+5.3290e+002,1
317_WIND_1,2020.09.19 12:00,+3.7290e+002,1
317_WIND_1,2020.09.19 13:00,+2.5330e+002,1
317_WIND_1,2020.09.19 14:00,+1.9370e+002,1
317_WIND_1,2020.09.19 15:00,+1.6380e+002,1
317_WIND_1,2020.09.19 16:00,+1.5450e+002,1
317_WIND_1,2020.09.19 17:00,+1.7950e+002,1
317_WIND_1,2020.09.19 18:00,+1.8510e+002,1
317_WIND_1,2020.09.19 19:00,+2.5800e+002,1
317_WIND_1,2020.09.19 20:00,+2.9160e+002,1
317_WIND_1,2020.09.19 21:00,+2.5390e+002,1
317_WIND_1,2020.09.19 22:00,+4.3610e+002,1
317_WIND_1,2020.09.19 23:00,+4.9660e+002,1
317_WIND_1,2020.09.20 00:00,+4.9490e+002,1
317_WIND_1,2020.09.20 01:00,+5.0860e+002,1
317_WIND_1,2020.09.20 02:00,+4.8530e+002,1
317_WIND_1,2020.09.20 03:00,+4.4010e+002,1
317_WIND_1,2020.09.20 04:00,+4.7990e+002,1
317_WIND_1,2020.09.20 05:00,+4.9040e+002,1
317_WIND_1,2020.09.20 06:00,+4.7700e+002,1
317_WIND_1,2020.09.20 07:00,+5.3000e+002,1
317_WIND_1,2020.09.20 08:00,+3.9550e+002,1
317_WIND_1,2020.09.20 09:00,+1.4690e+002,1
317_WIND_1,2020.09.20 10:00,+3.5900e+001,1
317_WIND_1,2020.09.20 11:00,+3.3000e+000,1
317_WIND_1,2020.09.20 12:00,+0.0000e+000,1
317_WIND_1,2020.09.20 13:00,+5.0000e-001,1
317_WIND_1,2020.09.20 14:00,+3.0000e+000,1
317_WIND_1,2020.09.20 15:00,+5.3700e+001,1
317_WIND_1,2020.09.20 16:00,+4.4400e+001,1
317_WIND_1,2020.09.20 17:00,+0.0000e+000,1
317_WIND_1,2020.09.20 18:00,+0.0000e+000,1
317_WIND_1,2020.09.20 19:00,+0.0000e+000,1
317_WIND_1,2020.09.20 20:00,+3.4000e+000,1
317_WIND_1,2020.09.20 21:00,+3.0000e+000,1
317_WIND_1,2020.09.20 22:00,+7.5000e+000,1
317_WIND_1,2020.09.20 23:00,+1.5600e+001,1
317_WIND_1,2020.09.21 00:00,+9.6000e+000,1
317_WIND_1,2020.09.21 01:00,+2.2200e+001,1
317_WIND_1,2020.09.21 02:00,+1.2300e+001,1
317_WIND_1,2020.09.21 03:00,+2.3200e+001,1
317_WIND_1,2020.09.21 04:00,+3.6900e+001,1
317_WIND_1,2020.09.21 05:00,+1.0260e+002,1
317_WIND_1,2020.09.21 06:00,+1.6090e+002,1
317_WIND_1,2020.09.21 07:00,+1.3560e+002,1
317_WIND_1,2020.09.21 08:00,+1.0720e+002,1
317_WIND_1,2020.09.21 09:00,+4.3700e+001,1
317_WIND_1,2020.09.21 10:00,+0.0000e+000,1
317_WIND_1,2020.09.21 11:00,+0.0000e+000,1
317_WIND_1,2020.09.21 12:00,+9.8000e+000,1
317_WIND_1,2020.09.21 13:00,+3.0500e+001,1
317_WIND_1,2020.09.21 14:00,+1.8800e+001,1
317_WIND_1,2020.09.21 15:00,+1.5300e+001,1
317_WIND_1,2020.09.21 16:00,+1.8100e+001,1
317_WIND_1,2020.09.21 17:00,+4.8300e+001,1
317_WIND_1,2020.09.21 18:00,+7.4000e+001,1
317_WIND_1,2020.09.21 19:00,+1.7500e+001,1
317_WIND_1,2020.09.21 20:00,+1.3200e+001,1
317_WIND_1,2020.09.21 21:00,+1.3800e+001,1
317_WIND_1,2020.09.21 22:00,+2.7200e+001,1
317_WIND_1,2020.09.21 23:00,+1.1700e+001,1
317_WIND_1,2020.09.22 00:00,+1.4060e+002,1
317_WIND_1,2020.09.22 01:00,+2.0210e+002,1
317_WIND_1,2020.09.22 02:00,+3.1560e+002,1
317_WIND_1,2020.09.22 03:00,+3.4030e+002,1
317_WIND_1,2020.09.22 04:00,+4.2580e+002,1
317_WIND_1,2020.09.22 05:00,+4.8770e+002,1
317_WIND_1,2020.09.22 06:00,+5.5120e+002,1
317_WIND_1,2020.09.22 07:00,+5.1070e+002,1
317_WIND_1,2020.09.22 08:00,+4.7340e+002,1
317_WIND_1,2020.09.22 09:00,+4.1410e+002,1
317_WIND_1,2020.09.22 10:00,+5.1760e+002,1
317_WIND_1,2020.09.22 11:00,+5.2500e+002,1
317_WIND_1,2020.09.22 12:00,+4.3970e+002,1
317_WIND_1,2020.09.22 13:00,+3.4120e+002,1
317_WIND_1,2020.09.22 14:00,+2.1880e+002,1
317_WIND_1,2020.09.22 15:00,+1.4810e+002,1
317_WIND_1,2020.09.22 16:00,+1.7270e+002,1
317_WIND_1,2020.09.22 17:00,+1.3640e+002,1
317_WIND_1,2020.09.22 18:00,+8.2200e+001,1
317_WIND_1,2020.09.22 19:00,+1.4280e+002,1
317_WIND_1,2020.09.22 20:00,+1.8750e+002,1
317_WIND_1,2020.09.22 21:00,+1.0720e+002,1
317_WIND_1,2020.09.22 22:00,+4.8000e+001,1
317_WIND_1,2020.09.22 23:00,+1.1100e+002,1
317_WIND_1,2020.09.23 00:00,+1.4720e+002,1
317_WIND_1,2020.09.23 01:00,+1.5910e+002,1
317_WIND_1,2020.09.23 02:00,+2.1110e+002,1
317_WIND_1,2020.09.23 03:00,+5.1550e+002,1
317_WIND_1,2020.09.23 04:00,+5.8990e+002,1
317_WIND_1,2020.09.23 05:00,+6.4370e+002,1
317_WIND_1,2020.09.23 06:00,+6.5480e+002,1
317_WIND_1,2020.09.23 07:00,+6.6290e+002,1
317_WIND_1,2020.09.23 08:00,+5.9040e+002,1
317_WIND_1,2020.09.23 09:00,+6.0120e+002,1
317_WIND_1,2020.09.23 10:00,+5.7930e+002,1
317_WIND_1,2020.09.23 11:00,+5.2340e+002,1
317_WIND_1,2020.09.23 12:00,+5.0240e+002,1
317_WIND_1,2020.09.23 13:00,+4.2220e+002,1
317_WIND_1,2020.09.23 14:00,+4.4610e+002,1
317_WIND_1,2020.09.23 15:00,+4.5130e+002,1
317_WIND_1,2020.09.23 16:00,+5.5980e+002,1
317_WIND_1,2020.09.23 17:00,+3.5930e+002,1
317_WIND_1,2020.09.23 18:00,+4.7840e+002,1
317_WIND_1,2020.09.23 19:00,+4.6300e+001,1
317_WIND_1,2020.09.23 20:00,+0.0000e+000,1
317_WIND_1,2020.09.23 21:00,+4.0700e+001,1
317_WIND_1,2020.09.23 22:00,+5.8890e+002,1
317_WIND_1,2020.09.23 23:00,+6.8880e+002,1
317_WIND_1,2020.09.24 00:00,+5.5430e+002,1
317_WIND_1,2020.09.24 01:00,+4.1940e+002,1
317_WIND_1,2020.09.24 02:00,+5.4680e+002,1
317_WIND_1,2020.09.24 03:00,+6.4730e+002,1
317_WIND_1,2020.09.24 04:00,+7.2160e+002,1
317_WIND_1,2020.09.24 05:00,+7.6150e+002,1
317_WIND_1,2020.09.24 06:00,+7.6970e+002,1
317_WIND_1,2020.09.24 07:00,+7.5120e+002,1
317_WIND_1,2020.09.24 08:00,+6.8120e+002,1
317_WIND_1,2020.09.24 09:00,+6.2000e+002,1
317_WIND_1,2020.09.24 10:00,+6.4330e+002,1
317_WIND_1,2020.09.24 11:00,+5.6460e+002,1
317_WIND_1,2020.09.24 12:00,+3.8980e+002,1
317_WIND_1,2020.09.24 13:00,+3.2620e+002,1
317_WIND_1,2020.09.24 14:00,+5.3940e+002,1
317_WIND_1,2020.09.24 15:00,+4.9170e+002,1
317_WIND_1,2020.09.24 16:00,+2.0770e+002,1
317_WIND_1,2020.09.24 17:00,+3.3760e+002,1
317_WIND_1,2020.09.24 18:00,+2.2570e+002,1
317_WIND_1,2020.09.24 19:00,+1.5010e+002,1
317_WIND_1,2020.09.24 20:00,+2.1600e+002,1
317_WIND_1,2020.09.24 21:00,+1.5390e+002,1
317_WIND_1,2020.09.24 22:00,+1.3310e+002,1
317_WIND_1,2020.09.24 23:00,+1.0870e+002,1
317_WIND_1,2020.09.25 00:00,+9.0200e+001,1
317_WIND_1,2020.09.25 01:00,+2.2730e+002,1
317_WIND_1,2020.09.25 02:00,+2.9550e+002,1
317_WIND_1,2020.09.25 03:00,+3.5590e+002,1
317_WIND_1,2020.09.25 04:00,+4.0810e+002,1
317_WIND_1,2020.09.25 05:00,+4.1280e+002,1
317_WIND_1,2020.09.25 06:00,+3.9970e+002,1
317_WIND_1,2020.09.25 07:00,+3.8710e+002,1
317_WIND_1,2020.09.25 08:00,+3.5330e+002,1
317_WIND_1,2020.09.25 09:00,+1.6640e+002,1
317_WIND_1,2020.09.25 10:00,+9.9600e+001,1
317_WIND_1,2020.09.25 11:00,+2.4700e+001,1
317_WIND_1,2020.09.25 12:00,+3.6200e+001,1
317_WIND_1,2020.09.25 13:00,+4.3500e+001,1
317_WIND_1,2020.09.25 14:00,+3.6800e+001,1
317_WIND_1,2020.09.25 15:00,+1.6600e+001,1
317_WIND_1,2020.09.25 16:00,+8.0000e-001,1
317_WIND_1,2020.09.25 17:00,+1.0000e-001,1
317_WIND_1,2020.09.25 18:00,+0.0000e+000,1
317_WIND_1,2020.09.25 19:00,+9.0000e-001,1
317_WIND_1,2020.09.25 20:00,+2.8000e+000,1
317_WIND_1,2020.09.25 21:00,+0.0000e+000,1
317_WIND_1,2020.09.25 22:00,+0.0000e+000,1
317_WIND_1,2020.09.25 23:00,+1.4000e+000,1
317_WIND_1,2020.09.26 00:00,+2.7000e+000,1
317_WIND_1,2020.09.26 01:00,+0.0000e+000,1
317_WIND_1,2020.09.26 02:00,+0.0000e+000,1
317_WIND_1,2020.09.26 03:00,+0.0000e+000,1
317_WIND_1,2020.09.26 04:00,+2.0000e-001,1
317_WIND_1,2020.09.26 05:00,+1.2000e+000,1
317_WIND_1,2020.09.26 06:00,+6.6000e+000,1
317_WIND_1,2020.09.26 07:00,+1.4600e+001,1
317_WIND_1,2020.09.26 08:00,+1.1500e+001,1
317_WIND_1,2020.09.26 09:00,+7.0000e+000,1
317_WIND_1,2020.09.26 10:00,+1.4900e+001,1
317_WIND_1,2020.09.26 11:00,+1.2000e+001,1
317_WIND_1,2020.09.26 12:00,+1.0300e+001,1
317_WIND_1,2020.09.26 13:00,+2.3800e+001,1
317_WIND_1,2020.09.26 14:00,+3.7500e+001,1
317_WIND_1,2020.09.26 15:00,+4.0700e+001,1
317_WIND_1,2020.09.26 16:00,+3.9900e+001,1
317_WIND_1,2020.09.26 17:00,+1.4000e+000,1
317_WIND_1,2020.09.26 18:00,+2.2000e+000,1
317_WIND_1,2020.09.26 19:00,+1.2000e+000,1
317_WIND_1,2020.09.26 20:00,+1.4000e+000,1
317_WIND_1,2020.09.26 21:00,+6.1000e+000,1
317_WIND_1,2020.09.26 22:00,+1.4000e+001,1
317_WIND_1,2020.09.26 23:00,+1.9800e+001,1
317_WIND_1,2020.09.27 00:00,+1.5800e+001,1
317_WIND_1,2020.09.27 01:00,+2.6100e+001,1
317_WIND_1,2020.09.27 02:00,+3.9400e+001,1
317_WIND_1,2020.09.27 03:00,+2.5900e+001,1
317_WIND_1,2020.09.27 04:00,+4.9800e+001,1
317_WIND_1,2020.09.27 05:00,+1.5600e+001,1
317_WIND_1,2020.09.27 06:00,+8.0000e+000,1
317_WIND_1,2020.09.27 07:00,+1.9000e+001,1
317_WIND_1,2020.09.27 08:00,+1.7000e+000,1
317_WIND_1,2020.09.27 09:00,+0.0000e+000,1
317_WIND_1,2020.09.27 10:00,+0.0000e+000,1
317_WIND_1,2020.09.27 11:00,+0.0000e+000,1
317_WIND_1,2020.09.27 12:00,+0.0000e+000,1
317_WIND_1,2020.09.27 13:00,+0.0000e+000,1
317_WIND_1,2020.09.27 14:00,+0.0000e+000,1
317_WIND_1,2020.09.27 15:00,+0.0000e+000,1
317_WIND_1,2020.09.27 16:00,+0.0000e+000,1
317_WIND_1,2020.09.27 17:00,+5.0000e-001,1
317_WIND_1,2020.09.27 18:00,+8.5000e+000,1
317_WIND_1,2020.09.27 19:00,+1.4200e+001,1
317_WIND_1,2020.09.27 20:00,+3.0400e+001,1
317_WIND_1,2020.09.27 21:00,+1.9700e+001,1
317_WIND_1,2020.09.27 22:00,+1.3600e+001,1
317_WIND_1,2020.09.27 23:00,+2.1100e+001,1
317_WIND_1,2020.09.28 00:00,+1.7500e+001,1
317_WIND_1,2020.09.28 01:00,+4.3000e+000,1
317_WIND_1,2020.09.28 02:00,+4.4000e+000,1
317_WIND_1,2020.09.28 03:00,+1.9000e+000,1
317_WIND_1,2020.09.28 04:00,+7.0000e-001,1
317_WIND_1,2020.09.28 05:00,+7.1000e+000,1
317_WIND_1,2020.09.28 06:00,+3.3200e+001,1
317_WIND_1,2020.09.28 07:00,+6.8000e+000,1
317_WIND_1,2020.09.28 08:00,+4.6100e+001,1
317_WIND_1,2020.09.28 09:00,+1.2100e+001,1
317_WIND_1,2020.09.28 10:00,+2.7500e+001,1
317_WIND_1,2020.09.28 11:00,+3.6000e+000,1
317_WIND_1,2020.09.28 12:00,+1.3700e+001,1
317_WIND_1,2020.09.28 13:00,+1.3400e+001,1
317_WIND_1,2020.09.28 14:00,+1.7000e+001,1
317_WIND_1,2020.09.28 15:00,+2.8400e+001,1
317_WIND_1,2020.09.28 16:00,+1.9700e+001,1
317_WIND_1,2020.09.28 17:00,+0.0000e+000,1
317_WIND_1,2020.09.28 18:00,+0.0000e+000,1
317_WIND_1,2020.09.28 19:00,+0.0000e+000,1
317_WIND_1,2020.09.28 20:00,+0.0000e+000,1
317_WIND_1,2020.09.28 21:00,+0.0000e+000,1
317_WIND_1,2020.09.28 22:00,+2.0700e+001,1
317_WIND_1,2020.09.28 23:00,+3.3000e+001,1
317_WIND_1,2020.09.29 00:00,+4.0000e+000,1
317_WIND_1,2020.09.29 01:00,+4.8900e+001,1
317_WIND_1,2020.09.29 02:00,+4.2400e+001,1
317_WIND_1,2020.09.29 03:00,+4.5100e+001,1
317_WIND_1,2020.09.29 04:00,+6.3500e+001,1
